track_name,track_artist,track_album_id,track_album_release_date,track_id,track_album_id,playlist_name,playlist_genre,playlist_subgenre,playlist_id,track_popularity,energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,time_signature,track_href,uri,analysis_url,id
All we ever wanted,"MVCA, SCHWARZ",5v1b45XBRct5szZaw9mFX2,16/08/2024,33SyBnfjyUS9c8lvz6YOp8,5v1b45XBRct5szZaw9mFX2,Deep House Relax,electronic,deep house,37i9dQZF1DX2TRYkJECvfC,43,0.667,120.004,0.578,-12.066,0.146,0.243,0.035,0.419,0,8,218000,0.254,4,https://api.spotify.com/v1/tracks/33SyBnfjyUS9c8lvz6YOp8,spotify:track:33SyBnfjyUS9c8lvz6YOp8,https://api.spotify.com/v1/audio-analysis/33SyBnfjyUS9c8lvz6YOp8,33SyBnfjyUS9c8lvz6YOp8
Something Right,"Luttrell, Molly Moonwater",3NgRCeEQNc1mSlcbQBUnEI,19/07/2024,4m7n8fwmFXIopFBzWbmlzj,3NgRCeEQNc1mSlcbQBUnEI,Deep House Relax,electronic,deep house,37i9dQZF1DX2TRYkJECvfC,44,0.543,124.046,0.652,-9.461,0.148,0.3,0.0336,0.00976,1,8,175041,0.0208,4,https://api.spotify.com/v1/tracks/4m7n8fwmFXIopFBzWbmlzj,spotify:track:4m7n8fwmFXIopFBzWbmlzj,https://api.spotify.com/v1/audio-analysis/4m7n8fwmFXIopFBzWbmlzj,4m7n8fwmFXIopFBzWbmlzj
Egyptian Sun,"Francis Mercier, Kiesza",1S9zeICRVy9V9DxSH0XAaa,26/05/2023,0Y3xTcu928EXNhF5yuPOvH,1S9zeICRVy9V9DxSH0XAaa,Deep House Relax,electronic,deep house,37i9dQZF1DX2TRYkJECvfC,43,0.852,122.039,0.66,-5.581,0.276,0.203,0.0337,0.111,1,8,257678,0.013,4,https://api.spotify.com/v1/tracks/0Y3xTcu928EXNhF5yuPOvH,spotify:track:0Y3xTcu928EXNhF5yuPOvH,https://api.spotify.com/v1/audio-analysis/0Y3xTcu928EXNhF5yuPOvH,0Y3xTcu928EXNhF5yuPOvH
Ibiza Blue,Sue Avenue,6x9IjCEY9ZAwKtAUopoXKm,16/04/2021,3HnJq0iCE0bVO1yYFxNX1C,6x9IjCEY9ZAwKtAUopoXKm,Deep House Relax,electronic,deep house,37i9dQZF1DX2TRYkJECvfC,43,0.896,104.982,0.788,-7.873,0.0254,0.275,0.0578,0.896,1,11,534857,0.0721,4,https://api.spotify.com/v1/tracks/3HnJq0iCE0bVO1yYFxNX1C,spotify:track:3HnJq0iCE0bVO1yYFxNX1C,https://api.spotify.com/v1/audio-analysis/3HnJq0iCE0bVO1yYFxNX1C,3HnJq0iCE0bVO1yYFxNX1C
Envy,"Christian Löffler, Mogli",60K91BZTnabLByBJejwqVS,05/05/2023,25NOsBha9pzXG6fqGQ79W9,60K91BZTnabLByBJejwqVS,Deep House Relax,electronic,deep house,37i9dQZF1DX2TRYkJECvfC,43,0.575,118.029,0.624,-9.945,0.1,0.0654,0.0393,0.919,1,8,247730,0.441,4,https://api.spotify.com/v1/tracks/25NOsBha9pzXG6fqGQ79W9,spotify:track:25NOsBha9pzXG6fqGQ79W9,https://api.spotify.com/v1/audio-analysis/25NOsBha9pzXG6fqGQ79W9,25NOsBha9pzXG6fqGQ79W9
La Suavecita,"La Sonora Dinamita, Alvaro Pava",2l2CiNWyegCBfXad25fAJT,17/07/2015,5s2OhbqW2GN75afWXmwC9C,2l2CiNWyegCBfXad25fAJT,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,41,0.626,96.625,0.833,-7.798,0.0893,0.703,0.0697,7.83E-06,0,5,235880,0.0225,4,https://api.spotify.com/v1/tracks/5s2OhbqW2GN75afWXmwC9C,spotify:track:5s2OhbqW2GN75afWXmwC9C,https://api.spotify.com/v1/audio-analysis/5s2OhbqW2GN75afWXmwC9C,5s2OhbqW2GN75afWXmwC9C
El Muñeco,Brazeros Musical De Durango,7DpeUq1EBcQpUEOUx7YUCp,01/01/2010,0XTYuXsgte2hny1705gIan,7DpeUq1EBcQpUEOUx7YUCp,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,20,0.684,119.994,0.869,-5.571,0.25,0.982,0.0441,0,1,9,177747,0.071,4,https://api.spotify.com/v1/tracks/0XTYuXsgte2hny1705gIan,spotify:track:0XTYuXsgte2hny1705gIan,https://api.spotify.com/v1/audio-analysis/0XTYuXsgte2hny1705gIan,0XTYuXsgte2hny1705gIan
Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion,0Hkn7bDEG0kyUxI6gQdHzB,01/01/2000,5gUoppDphfYsIiguGr5drh,0Hkn7bDEG0kyUxI6gQdHzB,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,67,0.505,180.625,0.64,-5.766,0.0769,0.786,0.0362,0,1,10,247893,0.176,4,https://api.spotify.com/v1/tracks/5gUoppDphfYsIiguGr5drh,spotify:track:5gUoppDphfYsIiguGr5drh,https://api.spotify.com/v1/audio-analysis/5gUoppDphfYsIiguGr5drh,5gUoppDphfYsIiguGr5drh
El Colesterol,Fito Olivares y Su Grupo,1vmEJQwpLyDznLxVsr1WCv,25/06/2013,0cMIrWqljfkcl99TIYTtqf,1vmEJQwpLyDznLxVsr1WCv,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,45,0.673,89.646,0.719,-7.184,0.126,0.95,0.0347,0,0,7,143973,0.414,4,https://api.spotify.com/v1/tracks/0cMIrWqljfkcl99TIYTtqf,spotify:track:0cMIrWqljfkcl99TIYTtqf,https://api.spotify.com/v1/audio-analysis/0cMIrWqljfkcl99TIYTtqf,0cMIrWqljfkcl99TIYTtqf
Por cuánto me lo das,Los Tigrillos,6sCg6I963xNmg9qo8xbwqp,31/07/2002,6c6Erpk98fxwcqXI3bx8th,6sCg6I963xNmg9qo8xbwqp,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,31,0.886,96.555,0.843,-5.3,0.156,0.856,0.0332,0.000387,1,2,170573,0.0736,4,https://api.spotify.com/v1/tracks/6c6Erpk98fxwcqXI3bx8th,spotify:track:6c6Erpk98fxwcqXI3bx8th,https://api.spotify.com/v1/audio-analysis/6c6Erpk98fxwcqXI3bx8th,6c6Erpk98fxwcqXI3bx8th
El Hijo De Tuta,La Chanchona De Tito Mira,30xnFl1cas1F1Z6jrWtWg0,2003,4opppHhzBKB78YAB8mvHTz,30xnFl1cas1F1Z6jrWtWg0,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,32,0.698,99.878,0.911,-8.529,0.0781,0.891,0.0501,5.77E-06,0,9,258299,0.0333,4,https://api.spotify.com/v1/tracks/4opppHhzBKB78YAB8mvHTz,spotify:track:4opppHhzBKB78YAB8mvHTz,https://api.spotify.com/v1/audio-analysis/4opppHhzBKB78YAB8mvHTz,4opppHhzBKB78YAB8mvHTz
Mix Aniceto 2000: Josefina / La Loca / La Brujita,Los Francos,0i3mE6Q9Sa4tyuyZlptC6Z,02/04/2012,7o75Hk4yPLLt49NbmlRoH2,0i3mE6Q9Sa4tyuyZlptC6Z,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,21,0.673,139.991,0.844,-7.498,0.0512,0.849,0.0632,0.000263,1,9,275267,0.0836,4,https://api.spotify.com/v1/tracks/7o75Hk4yPLLt49NbmlRoH2,spotify:track:7o75Hk4yPLLt49NbmlRoH2,https://api.spotify.com/v1/audio-analysis/7o75Hk4yPLLt49NbmlRoH2,7o75Hk4yPLLt49NbmlRoH2
Estas Bien Buena,Los Hermanos Flores,7twVJTHQ11Td4m3RWIqYyP,2002,4noxYD9JqvRza6EMNZA8nB,7twVJTHQ11Td4m3RWIqYyP,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,42,0.488,191.935,0.696,-9.382,0.134,0.897,0.0701,0.0179,0,4,241189,0.14,4,https://api.spotify.com/v1/tracks/4noxYD9JqvRza6EMNZA8nB,spotify:track:4noxYD9JqvRza6EMNZA8nB,https://api.spotify.com/v1/audio-analysis/4noxYD9JqvRza6EMNZA8nB,4noxYD9JqvRza6EMNZA8nB
La 2Da. De Niña,Aaron Y Su Grupo Ilusion,3U8KQJKMc4G13gGkVYgDRq,01/01/1996,6jggn85OWTaATCSyojMuVD,3U8KQJKMc4G13gGkVYgDRq,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,20,0.685,182.031,0.503,-5.673,0.233,0.787,0.0678,0.000129,0,5,263880,0.126,4,https://api.spotify.com/v1/tracks/6jggn85OWTaATCSyojMuVD,spotify:track:6jggn85OWTaATCSyojMuVD,https://api.spotify.com/v1/audio-analysis/6jggn85OWTaATCSyojMuVD,6jggn85OWTaATCSyojMuVD
La Negra Caderona,Aniceto Molina,6ZdrV1bkT4HDvQvVtHWvSg,1994,0REGjs3It72visxjrvspjz,6ZdrV1bkT4HDvQvVtHWvSg,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,46,0.838,95.86,0.727,-6.779,0.0497,0.709,0.0409,0.000401,1,0,266467,0.574,4,https://api.spotify.com/v1/tracks/0REGjs3It72visxjrvspjz,spotify:track:0REGjs3It72visxjrvspjz,https://api.spotify.com/v1/audio-analysis/0REGjs3It72visxjrvspjz,0REGjs3It72visxjrvspjz
La Guera Salome,Fito Olivares y Su Grupo,1vmEJQwpLyDznLxVsr1WCv,25/06/2013,4IYCAXARpvEOrha1xM6MJ6,1vmEJQwpLyDznLxVsr1WCv,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,46,0.79,97.833,0.728,-8.458,0.0983,0.842,0.0482,0,1,5,187707,0.304,4,https://api.spotify.com/v1/tracks/4IYCAXARpvEOrha1xM6MJ6,spotify:track:4IYCAXARpvEOrha1xM6MJ6,https://api.spotify.com/v1/audio-analysis/4IYCAXARpvEOrha1xM6MJ6,4IYCAXARpvEOrha1xM6MJ6
Juana La Cubana,Fito Olivares y Su Grupo,1vmEJQwpLyDznLxVsr1WCv,25/06/2013,1cdpDAE7LHSHviJ73SGuGS,1vmEJQwpLyDznLxVsr1WCv,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,56,0.619,176.296,0.467,-10.079,0.181,0.826,0.0359,0.00545,1,5,190800,0.763,4,https://api.spotify.com/v1/tracks/1cdpDAE7LHSHviJ73SGuGS,spotify:track:1cdpDAE7LHSHviJ73SGuGS,https://api.spotify.com/v1/audio-analysis/1cdpDAE7LHSHviJ73SGuGS,1cdpDAE7LHSHviJ73SGuGS
La Sabrosona,Fito Olivares,45K4dOOzs0Q5jqjFYyFjcs,01/01/2012,6dj3iB3smFHdliiPEAz1WI,45K4dOOzs0Q5jqjFYyFjcs,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,11,0.752,96.673,0.852,-5.266,0.0435,0.78,0.0599,0.000113,1,9,195667,0.401,4,https://api.spotify.com/v1/tracks/6dj3iB3smFHdliiPEAz1WI,spotify:track:6dj3iB3smFHdliiPEAz1WI,https://api.spotify.com/v1/audio-analysis/6dj3iB3smFHdliiPEAz1WI,6dj3iB3smFHdliiPEAz1WI
Fin De Semana,Fito Olivares,45K4dOOzs0Q5jqjFYyFjcs,01/01/2012,2SeiuHGC1rlWYAb3nLfILU,45K4dOOzs0Q5jqjFYyFjcs,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,19,0.828,91.506,0.757,-4.388,0.127,0.96,0.0463,0.00176,0,9,171040,0.486,4,https://api.spotify.com/v1/tracks/2SeiuHGC1rlWYAb3nLfILU,spotify:track:2SeiuHGC1rlWYAb3nLfILU,https://api.spotify.com/v1/audio-analysis/2SeiuHGC1rlWYAb3nLfILU,2SeiuHGC1rlWYAb3nLfILU
Oye Mujer,Raymix,3CzeG68WKVXRMumlmwoCfl,18/05/2018,3kd5frqyats2nkTy73aW1a,3CzeG68WKVXRMumlmwoCfl,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,29,0.593,90.993,0.832,-5.975,0.201,0.952,0.0351,0,0,4,258080,0.169,4,https://api.spotify.com/v1/tracks/3kd5frqyats2nkTy73aW1a,spotify:track:3kd5frqyats2nkTy73aW1a,https://api.spotify.com/v1/audio-analysis/3kd5frqyats2nkTy73aW1a,3kd5frqyats2nkTy73aW1a
¿Dónde Estarás?,Raymix,6uppp1YRIV4bPZkJoFH8x1,07/02/2018,55fNwvY5YPrQgndjwBywM8,6uppp1YRIV4bPZkJoFH8x1,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,59,0.544,181.859,0.551,-7.608,0.193,0.916,0.0302,0,0,7,231107,0.136,4,https://api.spotify.com/v1/tracks/55fNwvY5YPrQgndjwBywM8,spotify:track:55fNwvY5YPrQgndjwBywM8,https://api.spotify.com/v1/audio-analysis/55fNwvY5YPrQgndjwBywM8,55fNwvY5YPrQgndjwBywM8
Primer Beso,Raymix,6uppp1YRIV4bPZkJoFH8x1,07/02/2018,32l04pZhdMpvRgynPJO2Dw,6uppp1YRIV4bPZkJoFH8x1,Cumbia Classics,latin,cumbia,0KmkdDrKlNG5GPuoF0sf3y,55,0.732,90.001,0.634,-7.173,0.125,0.718,0.0293,0,1,4,250667,0.462,4,https://api.spotify.com/v1/tracks/32l04pZhdMpvRgynPJO2Dw,spotify:track:32l04pZhdMpvRgynPJO2Dw,https://api.spotify.com/v1/audio-analysis/32l04pZhdMpvRgynPJO2Dw,32l04pZhdMpvRgynPJO2Dw
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",0uuqkIU29zH9mpChddc5Tn,14/11/2024,0OxKf18dUo2G5dFOQYCvBN,0uuqkIU29zH9mpChddc5Tn,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,67,0.78,105.025,0.794,-3.745,0.105,0.329,0.127,0.000276,0,11,191019,0.444,4,https://api.spotify.com/v1/tracks/0OxKf18dUo2G5dFOQYCvBN,spotify:track:0OxKf18dUo2G5dFOQYCvBN,https://api.spotify.com/v1/audio-analysis/0OxKf18dUo2G5dFOQYCvBN,0OxKf18dUo2G5dFOQYCvBN
DIABLITA (feat. YOVNGCHIMI),"Myke Towers, YOVNGCHIMI",6NmYJszy5BaEm1WF4tJL7Z,22/08/2024,1cUQCjn7fGme2wZQrWKvhw,6NmYJszy5BaEm1WF4tJL7Z,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,67,0.669,95.027,0.903,-5.506,0.131,0.576,0.173,0,1,1,185960,0.316,4,https://api.spotify.com/v1/tracks/1cUQCjn7fGme2wZQrWKvhw,spotify:track:1cUQCjn7fGme2wZQrWKvhw,https://api.spotify.com/v1/audio-analysis/1cUQCjn7fGme2wZQrWKvhw,1cUQCjn7fGme2wZQrWKvhw
Tanta Droga,"Eladio Carrion, Arcángel, De La Ghetto",2zE9RJSh5sMV0NJ8Oc8k5s,19/01/2024,39wiPEmqQ4J3vS16j6X9Ki,2zE9RJSh5sMV0NJ8Oc8k5s,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,54,0.602,124.067,0.758,-5.468,0.115,0.501,0.0483,0,0,6,248878,0.201,4,https://api.spotify.com/v1/tracks/39wiPEmqQ4J3vS16j6X9Ki,spotify:track:39wiPEmqQ4J3vS16j6X9Ki,https://api.spotify.com/v1/audio-analysis/39wiPEmqQ4J3vS16j6X9Ki,39wiPEmqQ4J3vS16j6X9Ki
UN PREVIEW,Bad Bunny,72GhGik5fsSeFkgpjsllVj,25/09/2023,63ui2w3QJBp8xx0c1MJB2Z,72GhGik5fsSeFkgpjsllVj,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,65,0.814,95.084,0.786,-3.318,0.22,0.365,0.0873,3.67E-05,1,1,165582,0.0383,4,https://api.spotify.com/v1/tracks/63ui2w3QJBp8xx0c1MJB2Z,spotify:track:63ui2w3QJBp8xx0c1MJB2Z,https://api.spotify.com/v1/audio-analysis/63ui2w3QJBp8xx0c1MJB2Z,63ui2w3QJBp8xx0c1MJB2Z
Suéltate Tú,Farruko,0v94MG5nbp4w6xdeFkfQrA,15/09/2017,0UaDF6ci1HWmo0s2jHjZU0,0v94MG5nbp4w6xdeFkfQrA,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,21,0.757,100.043,0.775,-5.452,0.202,0.796,0.0846,0,0,11,235200,0.0405,4,https://api.spotify.com/v1/tracks/0UaDF6ci1HWmo0s2jHjZU0,spotify:track:0UaDF6ci1HWmo0s2jHjZU0,https://api.spotify.com/v1/audio-analysis/0UaDF6ci1HWmo0s2jHjZU0,0UaDF6ci1HWmo0s2jHjZU0
Viaje,Farruko,2Bm9LtZ5cQoxNmrHhqQtjO,13/10/2022,5b1je14Oz92lpIlIMLieWw,2Bm9LtZ5cQoxNmrHhqQtjO,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,45,0.799,122.018,0.705,-4.776,0.0643,0.658,0.0347,0.417,0,0,303627,0.0357,4,https://api.spotify.com/v1/tracks/5b1je14Oz92lpIlIMLieWw,spotify:track:5b1je14Oz92lpIlIMLieWw,https://api.spotify.com/v1/audio-analysis/5b1je14Oz92lpIlIMLieWw,5b1je14Oz92lpIlIMLieWw
Jordan,Ryan Castro,5NXNrP5J2LhfkbI9ZfcNXI,24/05/2022,6y8z28epOv5FlaxDv1Lo5B,5NXNrP5J2LhfkbI9ZfcNXI,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,66,0.68,179.923,0.796,-5.555,0.103,0.71,0.37,0.000683,0,10,176143,0.0575,4,https://api.spotify.com/v1/tracks/6y8z28epOv5FlaxDv1Lo5B,spotify:track:6y8z28epOv5FlaxDv1Lo5B,https://api.spotify.com/v1/audio-analysis/6y8z28epOv5FlaxDv1Lo5B,6y8z28epOv5FlaxDv1Lo5B
GUCCI FENDI,"Justin Quiles, Eladio Carrion",4gq09H4WcVcwhBgvvBsWI8,10/03/2022,30VNqIVJx9ONVBNJorbemZ,4gq09H4WcVcwhBgvvBsWI8,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,40,0.784,170.093,0.737,-3.984,0.0599,0.75,0.193,0,1,10,172333,0.299,4,https://api.spotify.com/v1/tracks/30VNqIVJx9ONVBNJorbemZ,spotify:track:30VNqIVJx9ONVBNJorbemZ,https://api.spotify.com/v1/audio-analysis/30VNqIVJx9ONVBNJorbemZ,30VNqIVJx9ONVBNJorbemZ
El Apagón,Bad Bunny,3RQQmkQEvNCY4prGKE6oc5,06/05/2022,0UvZcEfpzVyx47QsRbjyBz,3RQQmkQEvNCY4prGKE6oc5,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,65,0.698,117.765,0.629,-4.485,0.0909,0.599,0.308,0.00166,1,8,201816,0.0509,4,https://api.spotify.com/v1/tracks/0UvZcEfpzVyx47QsRbjyBz,spotify:track:0UvZcEfpzVyx47QsRbjyBz,https://api.spotify.com/v1/audio-analysis/0UvZcEfpzVyx47QsRbjyBz,0UvZcEfpzVyx47QsRbjyBz
Embalao,"Farruko, White Star, J. Cross",0T6QxdJZwYrXPHd829SnqK,01/10/2021,4zqu322VOEfj7i6lLsrADL,0T6QxdJZwYrXPHd829SnqK,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,31,0.822,123.984,0.776,-5.03,0.0979,0.557,0.0409,0.000249,1,7,226813,0.067,4,https://api.spotify.com/v1/tracks/4zqu322VOEfj7i6lLsrADL,spotify:track:4zqu322VOEfj7i6lLsrADL,https://api.spotify.com/v1/audio-analysis/4zqu322VOEfj7i6lLsrADL,4zqu322VOEfj7i6lLsrADL
ZONA DEL PERREO,"Daddy Yankee, NATTI NATASHA, Becky G",3rlJCPz7s7bTifG57wjFpt,25/03/2022,4pN4uE4g6srE6376NDwMJP,3rlJCPz7s7bTifG57wjFpt,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,46,0.838,91.986,0.803,-3.23,0.0861,0.637,0.0858,0.011,1,0,191920,0.0905,4,https://api.spotify.com/v1/tracks/4pN4uE4g6srE6376NDwMJP,spotify:track:4pN4uE4g6srE6376NDwMJP,https://api.spotify.com/v1/audio-analysis/4pN4uE4g6srE6376NDwMJP,4pN4uE4g6srE6376NDwMJP
Sabe,"Nicki Nicole, Rauw Alejandro",75W09sjskb2PLWWMZtsGT0,26/10/2021,0lQk4UhEVDnOH5vYH0vgHM,75W09sjskb2PLWWMZtsGT0,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,50,0.624,93.063,0.787,-4.156,0.172,0.767,0.137,0,0,5,177656,0.103,4,https://api.spotify.com/v1/tracks/0lQk4UhEVDnOH5vYH0vgHM,spotify:track:0lQk4UhEVDnOH5vYH0vgHM,https://api.spotify.com/v1/audio-analysis/0lQk4UhEVDnOH5vYH0vgHM,0lQk4UhEVDnOH5vYH0vgHM
Lambo,Farruko,0T6QxdJZwYrXPHd829SnqK,01/10/2021,5i157UDeVbKnJPH7Qgvsue,0T6QxdJZwYrXPHd829SnqK,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,29,0.618,93.027,0.769,-5.26,0.139,0.618,0.0547,0.0649,0,11,162947,0.211,4,https://api.spotify.com/v1/tracks/5i157UDeVbKnJPH7Qgvsue,spotify:track:5i157UDeVbKnJPH7Qgvsue,https://api.spotify.com/v1/audio-analysis/5i157UDeVbKnJPH7Qgvsue,5i157UDeVbKnJPH7Qgvsue
Vestido,J Balvin,11GmvpYnbgK0rSryPaV5BP,10/09/2021,2Jq4Ei6P87YbP67asm2rP6,11GmvpYnbgK0rSryPaV5BP,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,49,0.683,87.979,0.851,-5.353,0.105,0.771,0.12,2.50E-05,0,5,186453,0.319,4,https://api.spotify.com/v1/tracks/2Jq4Ei6P87YbP67asm2rP6,spotify:track:2Jq4Ei6P87YbP67asm2rP6,https://api.spotify.com/v1/audio-analysis/2Jq4Ei6P87YbP67asm2rP6,2Jq4Ei6P87YbP67asm2rP6
Bebé Que Bien Te Ves,"J Balvin, Feid",11GmvpYnbgK0rSryPaV5BP,10/09/2021,6Se3CKRvYOyuzHGdHAooem,11GmvpYnbgK0rSryPaV5BP,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,57,0.665,166.006,0.747,-6.538,0.151,0.634,0.0755,0,1,1,226240,0.0481,4,https://api.spotify.com/v1/tracks/6Se3CKRvYOyuzHGdHAooem,spotify:track:6Se3CKRvYOyuzHGdHAooem,https://api.spotify.com/v1/audio-analysis/6Se3CKRvYOyuzHGdHAooem,6Se3CKRvYOyuzHGdHAooem
Una Nota,"J Balvin, Sech",11GmvpYnbgK0rSryPaV5BP,10/09/2021,7iqOIHHEmu6Vhw25GgQ2eA,11GmvpYnbgK0rSryPaV5BP,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,56,0.788,179.876,0.662,-4.55,0.0559,0.711,0.205,0,0,3,170760,0.0191,4,https://api.spotify.com/v1/tracks/7iqOIHHEmu6Vhw25GgQ2eA,spotify:track:7iqOIHHEmu6Vhw25GgQ2eA,https://api.spotify.com/v1/audio-analysis/7iqOIHHEmu6Vhw25GgQ2eA,7iqOIHHEmu6Vhw25GgQ2eA
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, NATTI NATASHA, Farruko, Lenny Tavárez, Dalex, Zion",71uU1JDWZ61OMDtW8h1Kp8,06/09/2019,1ndyl3wJCFs872XZ3ztPk6,71uU1JDWZ61OMDtW8h1Kp8,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,61,0.709,170.001,0.743,-3.922,0.0809,0.831,0.0879,5.18E-06,0,3,258600,0.0451,4,https://api.spotify.com/v1/tracks/1ndyl3wJCFs872XZ3ztPk6,spotify:track:1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,1ndyl3wJCFs872XZ3ztPk6
Baby,Nicki Nicole,2jhC10MMbSQ0QjHaFc2pBD,07/10/2021,5uoSTLEtTPF47NWRekbvLH,2jhC10MMbSQ0QjHaFc2pBD,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,39,0.683,119.99,0.804,-4.637,0.139,0.878,0.0507,0,0,0,164301,0.561,4,https://api.spotify.com/v1/tracks/5uoSTLEtTPF47NWRekbvLH,spotify:track:5uoSTLEtTPF47NWRekbvLH,https://api.spotify.com/v1/audio-analysis/5uoSTLEtTPF47NWRekbvLH,5uoSTLEtTPF47NWRekbvLH
Fantasías,J Balvin,11GmvpYnbgK0rSryPaV5BP,10/09/2021,6NrS68u0qtZ0bzNVSNz18T,11GmvpYnbgK0rSryPaV5BP,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,39,0.492,80.01,0.844,-6.963,0.108,0.695,0.253,0,0,5,195413,0.06,4,https://api.spotify.com/v1/tracks/6NrS68u0qtZ0bzNVSNz18T,spotify:track:6NrS68u0qtZ0bzNVSNz18T,https://api.spotify.com/v1/audio-analysis/6NrS68u0qtZ0bzNVSNz18T,6NrS68u0qtZ0bzNVSNz18T
De Museo,Bad Bunny,27ei92dKdKhBVhEVA2ziRR,06/07/2021,267NGliXM8YLVZiKAD9Otm,27ei92dKdKhBVhEVA2ziRR,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,59,0.494,132.037,0.592,-10.618,0.13,0.231,0.0747,0,0,4,209771,0.237,4,https://api.spotify.com/v1/tracks/267NGliXM8YLVZiKAD9Otm,spotify:track:267NGliXM8YLVZiKAD9Otm,https://api.spotify.com/v1/audio-analysis/267NGliXM8YLVZiKAD9Otm,267NGliXM8YLVZiKAD9Otm
AM Remix,"Nio Garcia, J Balvin, Bad Bunny",1jTRS4KS666BesH1GUHyEV,24/06/2021,05bfbizlM5AX6Mf1RRyMho,1jTRS4KS666BesH1GUHyEV,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,67,0.655,172.031,0.743,-5.015,0.0764,0.785,0.159,0,0,6,261335,0.114,4,https://api.spotify.com/v1/tracks/05bfbizlM5AX6Mf1RRyMho,spotify:track:05bfbizlM5AX6Mf1RRyMho,https://api.spotify.com/v1/audio-analysis/05bfbizlM5AX6Mf1RRyMho,05bfbizlM5AX6Mf1RRyMho
100 MILLONES,"Bad Bunny, Luar La L",5nqsQ0kfgdhrN8is8FR2rP,28/05/2021,4Ixc50wY5pbUvNEogTQ2wL,5nqsQ0kfgdhrN8is8FR2rP,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,59,0.559,169.103,0.808,-6.936,0.0966,0.48,0.452,6.57E-06,1,1,237459,0.133,4,https://api.spotify.com/v1/tracks/4Ixc50wY5pbUvNEogTQ2wL,spotify:track:4Ixc50wY5pbUvNEogTQ2wL,https://api.spotify.com/v1/audio-analysis/4Ixc50wY5pbUvNEogTQ2wL,4Ixc50wY5pbUvNEogTQ2wL
